SNo,subject,classname,img,duplicate,parent_img,ssim_score
1619,p014,c0,img_68180.jpg,0,,0
1620,p014,c0,img_31479.jpg,1,img_68180.jpg,0.810840768
1621,p014,c0,img_42232.jpg,0,,0
1622,p014,c0,img_67429.jpg,0,,0
1623,p014,c0,img_92464.jpg,1,img_67429.jpg,0.809382988
1624,p014,c0,img_97281.jpg,0,,0
1625,p014,c0,img_67041.jpg,1,img_97281.jpg,0.831947428
1626,p014,c0,img_86599.jpg,0,,0
1627,p014,c0,img_1078.jpg,1,img_86599.jpg,0.862957145
1628,p014,c0,img_58289.jpg,0,,0
1629,p014,c0,img_90747.jpg,0,,0
1630,p014,c0,img_47847.jpg,1,img_58289.jpg,0.81824039
1631,p014,c0,img_48062.jpg,1,img_58289.jpg,0.807616102
1632,p014,c0,img_41096.jpg,0,,0
1633,p014,c0,img_24984.jpg,1,img_58289.jpg,0.810033086
1634,p014,c0,img_80259.jpg,1,img_58289.jpg,0.808980045
1635,p014,c0,img_7415.jpg,0,,0
1636,p014,c0,img_60373.jpg,0,,0
1637,p014,c0,img_45304.jpg,0,,0
1638,p014,c0,img_91624.jpg,0,,0
1639,p014,c0,img_59598.jpg,0,,0
1640,p014,c0,img_64461.jpg,0,,0
1641,p014,c0,img_70787.jpg,0,,0
1642,p014,c0,img_89051.jpg,0,,0
1643,p014,c0,img_55385.jpg,0,,0
1644,p014,c0,img_22499.jpg,0,,0
1645,p014,c0,img_44627.jpg,0,,0
1646,p014,c0,img_38539.jpg,1,img_44627.jpg,0.802670706
1647,p014,c0,img_27414.jpg,0,,0
1648,p014,c1,img_30433.jpg,0,,0
1649,p014,c1,img_82604.jpg,0,,0
1650,p014,c1,img_5450.jpg,0,,0
1651,p014,c1,img_60603.jpg,0,,0
1652,p014,c1,img_47896.jpg,0,,0
1653,p014,c1,img_97366.jpg,1,img_47896.jpg,0.854468199
1654,p014,c1,img_15501.jpg,1,img_47896.jpg,0.833302012
1655,p014,c1,img_98739.jpg,0,,0
1656,p014,c1,img_12181.jpg,0,,0
1657,p014,c1,img_53010.jpg,1,img_12181.jpg,0.808522164
1658,p014,c1,img_64200.jpg,0,,0
1659,p014,c1,img_59748.jpg,0,,0
1660,p014,c1,img_33035.jpg,1,img_59748.jpg,0.823223243
1661,p014,c1,img_6678.jpg,0,,0
1662,p014,c1,img_95128.jpg,0,,0
1663,p014,c1,img_49338.jpg,1,img_95128.jpg,0.835425135
1664,p014,c1,img_83189.jpg,0,,0
1665,p014,c1,img_26718.jpg,1,img_83189.jpg,0.816943223
1666,p014,c1,img_32998.jpg,0,,0
1667,p014,c1,img_41191.jpg,1,img_32998.jpg,0.808820894
1668,p014,c1,img_64198.jpg,0,,0
1669,p014,c1,img_76180.jpg,1,img_64198.jpg,0.802675847
1670,p014,c1,img_11053.jpg,0,,0
1671,p014,c1,img_58578.jpg,1,img_11053.jpg,0.829991156
1672,p014,c1,img_98368.jpg,0,,0
1673,p014,c1,img_80378.jpg,1,img_98368.jpg,0.873852298
1674,p014,c1,img_96093.jpg,0,,0
1675,p014,c1,img_16861.jpg,1,img_96093.jpg,0.810543762
1676,p014,c1,img_73507.jpg,0,,0
1677,p014,c1,img_51101.jpg,1,img_73507.jpg,0.829498363
1678,p014,c1,img_36731.jpg,0,,0
1679,p014,c1,img_79638.jpg,0,,0
1680,p014,c1,img_23966.jpg,0,,0
1681,p014,c1,img_66851.jpg,0,,0
1682,p014,c1,img_3351.jpg,1,img_66851.jpg,0.806683235
1683,p014,c1,img_26355.jpg,0,,0
1684,p014,c1,img_21329.jpg,0,,0
1685,p014,c1,img_75786.jpg,1,img_26355.jpg,0.825736308
1686,p014,c1,img_46141.jpg,0,,0
1687,p014,c1,img_16382.jpg,1,img_46141.jpg,0.80663065
1688,p014,c1,img_53158.jpg,0,,0
1689,p014,c1,img_87912.jpg,0,,0
1690,p014,c1,img_84446.jpg,0,,0
1691,p014,c1,img_10812.jpg,0,,0
1692,p014,c1,img_12457.jpg,0,,0
1693,p014,c1,img_88886.jpg,0,,0
1694,p014,c1,img_1420.jpg,0,,0
1695,p014,c1,img_94778.jpg,0,,0
1696,p014,c1,img_37055.jpg,1,img_94778.jpg,0.802419309
1697,p014,c1,img_59094.jpg,0,,0
1698,p014,c1,img_57326.jpg,1,img_59094.jpg,0.815033908
1699,p014,c1,img_5503.jpg,0,,0
1700,p014,c1,img_92383.jpg,1,img_5503.jpg,0.821884308
1701,p014,c1,img_89888.jpg,0,,0
1702,p014,c1,img_101038.jpg,1,img_89888.jpg,0.871761438
1703,p014,c1,img_4747.jpg,1,img_89888.jpg,0.80128007
1704,p014,c1,img_98634.jpg,0,,0
1705,p014,c1,img_48353.jpg,1,img_98634.jpg,0.865987127
1706,p014,c1,img_41670.jpg,1,img_98634.jpg,0.804824966
1707,p014,c1,img_43955.jpg,1,img_98634.jpg,0.805229118
1708,p014,c1,img_7322.jpg,0,,0
1709,p014,c1,img_18964.jpg,1,img_7322.jpg,0.86154649
1710,p014,c1,img_76678.jpg,1,img_98634.jpg,0.806113688
1711,p014,c1,img_75152.jpg,1,img_98634.jpg,0.800753402
1712,p014,c1,img_41780.jpg,1,img_7322.jpg,0.820794046
1713,p014,c1,img_35598.jpg,1,img_7322.jpg,0.819055076
1714,p014,c1,img_1830.jpg,1,img_7322.jpg,0.844006689
1715,p014,c1,img_50710.jpg,1,img_98634.jpg,0.803625285
1716,p014,c1,img_49720.jpg,0,,0
1717,p014,c1,img_29828.jpg,1,img_98634.jpg,0.802859337
1718,p014,c1,img_56775.jpg,1,img_98634.jpg,0.806990251
1719,p014,c1,img_10626.jpg,1,img_7322.jpg,0.804230922
1720,p014,c1,img_33045.jpg,0,,0
1721,p014,c1,img_10606.jpg,0,,0
1722,p014,c1,img_88474.jpg,1,img_98634.jpg,0.801510523
1723,p014,c1,img_77376.jpg,1,img_10606.jpg,0.834880623
1724,p014,c1,img_20054.jpg,1,img_10606.jpg,0.833261342
1725,p014,c1,img_80892.jpg,0,,0
1726,p014,c1,img_82068.jpg,1,img_80892.jpg,0.830138457
1727,p014,c1,img_84578.jpg,0,,0
1728,p014,c1,img_83435.jpg,0,,0
1729,p014,c1,img_85652.jpg,1,img_83435.jpg,0.865210855
1730,p014,c1,img_61632.jpg,1,img_83435.jpg,0.81037892
1731,p014,c1,img_57881.jpg,1,img_83435.jpg,0.806410662
1732,p014,c1,img_3658.jpg,0,,0
1733,p014,c1,img_31913.jpg,0,,0
1734,p014,c1,img_53609.jpg,0,,0
1735,p014,c1,img_100046.jpg,0,,0
1736,p014,c1,img_13179.jpg,1,img_100046.jpg,0.840246293
1737,p014,c1,img_39409.jpg,0,,0
1738,p014,c1,img_38807.jpg,1,img_39409.jpg,0.85218136
1739,p014,c1,img_85388.jpg,1,img_39409.jpg,0.803467013
1740,p014,c1,img_85969.jpg,0,,0
1741,p014,c1,img_7470.jpg,1,img_85969.jpg,0.846507865
1742,p014,c1,img_30498.jpg,1,img_85969.jpg,0.825106823
1743,p014,c1,img_102119.jpg,1,img_85969.jpg,0.814669588
1744,p014,c1,img_64567.jpg,1,img_85969.jpg,0.816913744
1745,p014,c1,img_28720.jpg,1,img_85969.jpg,0.808441249
1746,p014,c1,img_31469.jpg,1,img_85969.jpg,0.812742446
1747,p014,c1,img_56396.jpg,0,,0
1748,p014,c1,img_7837.jpg,1,img_56396.jpg,0.879522796
1749,p014,c1,img_5545.jpg,1,img_56396.jpg,0.82885506
1750,p014,c1,img_48068.jpg,1,img_56396.jpg,0.826880906
1751,p014,c2,img_64745.jpg,0,,0
1752,p014,c2,img_72914.jpg,1,img_64745.jpg,0.837750839
1753,p014,c2,img_14363.jpg,1,img_64745.jpg,0.800994567
1754,p014,c2,img_92491.jpg,0,,0
1755,p014,c2,img_15069.jpg,1,img_92491.jpg,0.800142895
1756,p014,c2,img_20295.jpg,1,img_64745.jpg,0.820595665
1757,p014,c2,img_69428.jpg,1,img_92491.jpg,0.872289836
1758,p014,c2,img_81800.jpg,1,img_92491.jpg,0.818433828
1759,p014,c2,img_31740.jpg,1,img_64745.jpg,0.814715407
1760,p014,c2,img_32934.jpg,0,,0
1761,p014,c2,img_86001.jpg,1,img_32934.jpg,0.81683248
1762,p014,c2,img_69693.jpg,1,img_32934.jpg,0.807513997
1763,p014,c2,img_79195.jpg,0,,0
1764,p014,c2,img_381.jpg,1,img_64745.jpg,0.802825498
1765,p014,c2,img_24704.jpg,1,img_79195.jpg,0.826466124
1766,p014,c2,img_18891.jpg,1,img_79195.jpg,0.841566309
1767,p014,c2,img_14042.jpg,1,img_79195.jpg,0.805119096
1768,p014,c2,img_59705.jpg,1,img_64745.jpg,0.802052226
1769,p014,c2,img_52690.jpg,1,img_64745.jpg,0.800479005
1770,p014,c2,img_26136.jpg,0,,0
1771,p014,c2,img_54950.jpg,1,img_26136.jpg,0.914151945
1772,p014,c2,img_38486.jpg,1,img_26136.jpg,0.879639148
1773,p014,c2,img_61790.jpg,1,img_26136.jpg,0.822917774
1774,p014,c2,img_32525.jpg,0,,0
1775,p014,c2,img_1521.jpg,0,,0
1776,p014,c2,img_28258.jpg,1,img_1521.jpg,0.838793736
1777,p014,c2,img_47230.jpg,1,img_1521.jpg,0.861615925
1778,p014,c2,img_5018.jpg,0,,0
1779,p014,c2,img_25993.jpg,1,img_1521.jpg,0.807131685
1780,p014,c2,img_33669.jpg,0,,0
1781,p014,c2,img_97243.jpg,1,img_26136.jpg,0.803194434
1782,p014,c2,img_44050.jpg,1,img_26136.jpg,0.816476445
1783,p014,c2,img_74961.jpg,1,img_33669.jpg,0.827900174
1784,p014,c2,img_93720.jpg,1,img_33669.jpg,0.813977795
1785,p014,c2,img_5235.jpg,1,img_33669.jpg,0.829449194
1786,p014,c2,img_9230.jpg,1,img_33669.jpg,0.808932237
1787,p014,c2,img_72680.jpg,1,img_33669.jpg,0.850766765
1788,p014,c2,img_80800.jpg,0,,0
1789,p014,c2,img_20625.jpg,1,img_80800.jpg,0.858177577
1790,p014,c2,img_53127.jpg,1,img_80800.jpg,0.806436589
1791,p014,c2,img_10768.jpg,0,,0
1792,p014,c2,img_91559.jpg,1,img_80800.jpg,0.800184463
1793,p014,c2,img_90163.jpg,1,img_10768.jpg,0.877593998
1794,p014,c2,img_73143.jpg,1,img_26136.jpg,0.811189785
1795,p014,c2,img_65756.jpg,0,,0
1796,p014,c2,img_37269.jpg,0,,0
1797,p014,c2,img_32667.jpg,1,img_10768.jpg,0.82913595
1798,p014,c2,img_69721.jpg,0,,0
1799,p014,c2,img_90036.jpg,0,,0
1800,p014,c2,img_12410.jpg,1,img_10768.jpg,0.804559294
1801,p014,c2,img_51989.jpg,1,img_10768.jpg,0.816618293
1802,p014,c2,img_3741.jpg,1,img_69721.jpg,0.805669168
1803,p014,c2,img_58411.jpg,1,img_10768.jpg,0.821947179
1804,p014,c2,img_46496.jpg,1,img_10768.jpg,0.831938622
1805,p014,c2,img_25258.jpg,1,img_10768.jpg,0.840960703
1806,p014,c2,img_99824.jpg,1,img_10768.jpg,0.838661105
1807,p014,c2,img_1504.jpg,1,img_10768.jpg,0.827069998
1808,p014,c2,img_18144.jpg,1,img_10768.jpg,0.828813615
1809,p014,c2,img_69900.jpg,0,,0
1810,p014,c2,img_24240.jpg,1,img_10768.jpg,0.813761797
1811,p014,c2,img_39826.jpg,1,img_10768.jpg,0.829867391
1812,p014,c2,img_48228.jpg,1,img_69900.jpg,0.809120178
1813,p014,c2,img_45228.jpg,1,img_10768.jpg,0.808602813
1814,p014,c2,img_39809.jpg,1,img_69900.jpg,0.832029213
1815,p014,c2,img_19360.jpg,1,img_10768.jpg,0.810547122
1816,p014,c2,img_54759.jpg,1,img_69900.jpg,0.808837714
1817,p014,c2,img_69113.jpg,1,img_69900.jpg,0.809208457
1818,p014,c2,img_12740.jpg,0,,0
1819,p014,c2,img_9070.jpg,1,img_12740.jpg,0.846721955
1820,p014,c2,img_5179.jpg,1,img_12740.jpg,0.825966287
1821,p014,c2,img_49198.jpg,1,img_12740.jpg,0.822275041
1822,p014,c2,img_99502.jpg,1,img_12740.jpg,0.862732346
1823,p014,c2,img_88563.jpg,1,img_10768.jpg,0.804939801
1824,p014,c2,img_59935.jpg,1,img_10768.jpg,0.805498134
1825,p014,c2,img_86222.jpg,0,,0
1826,p014,c2,img_71529.jpg,1,img_86222.jpg,0.859226857
1827,p014,c2,img_60945.jpg,0,,0
1828,p014,c2,img_91676.jpg,1,img_12740.jpg,0.81857839
1829,p014,c2,img_271.jpg,1,img_12740.jpg,0.821745395
1830,p014,c2,img_52141.jpg,1,img_12740.jpg,0.84461261
1831,p014,c2,img_37310.jpg,1,img_12740.jpg,0.81954755
1832,p014,c2,img_87230.jpg,1,img_12740.jpg,0.836280386
1833,p014,c2,img_68372.jpg,1,img_12740.jpg,0.804988563
1834,p014,c2,img_40126.jpg,1,img_86222.jpg,0.816304157
1835,p014,c2,img_32455.jpg,1,img_60945.jpg,0.803696232
1836,p014,c2,img_45950.jpg,1,img_12740.jpg,0.807019958
1837,p014,c2,img_45539.jpg,1,img_60945.jpg,0.808215066
1838,p014,c2,img_80566.jpg,1,img_12740.jpg,0.843453751
1839,p014,c2,img_91009.jpg,1,img_86222.jpg,0.823560679
1840,p014,c2,img_20644.jpg,1,img_12740.jpg,0.82359877
1841,p014,c2,img_64261.jpg,0,,0
1842,p014,c2,img_21596.jpg,1,img_64261.jpg,0.866769497
1843,p014,c2,img_90385.jpg,1,img_64261.jpg,0.80046997
1844,p014,c2,img_66370.jpg,1,img_12740.jpg,0.802684979
1845,p014,c2,img_72579.jpg,1,img_64261.jpg,0.841699961
1846,p014,c2,img_84473.jpg,1,img_64261.jpg,0.805721897
1847,p014,c2,img_10277.jpg,0,,0
1848,p014,c2,img_45293.jpg,1,img_10277.jpg,0.89232627
1849,p014,c2,img_13994.jpg,1,img_64261.jpg,0.807380711
1850,p014,c2,img_53796.jpg,1,img_12740.jpg,0.800701124
1851,p014,c3,img_98826.jpg,0,,0
1852,p014,c3,img_98867.jpg,1,img_98826.jpg,0.877496857
1853,p014,c3,img_24776.jpg,1,img_98826.jpg,0.847877495
1854,p014,c3,img_51345.jpg,1,img_98826.jpg,0.819418633
1855,p014,c3,img_55398.jpg,0,,0
1856,p014,c3,img_86284.jpg,1,img_55398.jpg,0.809807091
1857,p014,c3,img_60065.jpg,0,,0
1858,p014,c3,img_22147.jpg,1,img_60065.jpg,0.840944682
1859,p014,c3,img_83693.jpg,0,,0
1860,p014,c3,img_27520.jpg,1,img_83693.jpg,0.825863403
1861,p014,c3,img_22511.jpg,0,,0
1862,p014,c3,img_46654.jpg,0,,0
1863,p014,c3,img_54235.jpg,1,img_46654.jpg,0.805114586
1864,p014,c3,img_52041.jpg,0,,0
1865,p014,c3,img_4483.jpg,1,img_52041.jpg,0.844817578
1866,p014,c3,img_35600.jpg,0,,0
1867,p014,c3,img_40012.jpg,1,img_35600.jpg,0.814992172
1868,p014,c3,img_47377.jpg,0,,0
1869,p014,c3,img_95723.jpg,0,,0
1870,p014,c3,img_40278.jpg,0,,0
1871,p014,c3,img_56276.jpg,1,img_40278.jpg,0.807273561
1872,p014,c3,img_79688.jpg,1,img_40278.jpg,0.808639589
1873,p014,c3,img_26317.jpg,0,,0
1874,p014,c3,img_77591.jpg,1,img_26317.jpg,0.880933391
1875,p014,c3,img_60343.jpg,1,img_26317.jpg,0.876598631
1876,p014,c3,img_92259.jpg,1,img_26317.jpg,0.841286319
1877,p014,c3,img_35180.jpg,1,img_26317.jpg,0.824079192
1878,p014,c3,img_28432.jpg,1,img_26317.jpg,0.842526078
1879,p014,c3,img_31811.jpg,0,,0
1880,p014,c3,img_83211.jpg,0,,0
1881,p014,c3,img_93634.jpg,1,img_83211.jpg,0.838218399
1882,p014,c3,img_39526.jpg,1,img_83211.jpg,0.841105462
1883,p014,c3,img_12011.jpg,1,img_83211.jpg,0.804983951
1884,p014,c3,img_41927.jpg,0,,0
1885,p014,c3,img_62048.jpg,1,img_41927.jpg,0.82931437
1886,p014,c3,img_72476.jpg,1,img_41927.jpg,0.807077112
1887,p014,c3,img_57618.jpg,1,img_41927.jpg,0.82621177
1888,p014,c3,img_41902.jpg,1,img_41927.jpg,0.808105224
1889,p014,c3,img_93131.jpg,0,,0
1890,p014,c3,img_60408.jpg,1,img_93131.jpg,0.810696859
1891,p014,c3,img_53667.jpg,0,,0
1892,p014,c3,img_50088.jpg,1,img_53667.jpg,0.88727341
1893,p014,c3,img_58803.jpg,1,img_93131.jpg,0.810781558
1894,p014,c3,img_79080.jpg,1,img_53667.jpg,0.836950362
1895,p014,c3,img_73861.jpg,1,img_53667.jpg,0.839729586
1896,p014,c3,img_1153.jpg,1,img_53667.jpg,0.836084147
1897,p014,c3,img_52921.jpg,1,img_53667.jpg,0.834866882
1898,p014,c3,img_14187.jpg,1,img_53667.jpg,0.820619247
1899,p014,c3,img_95370.jpg,1,img_53667.jpg,0.81508718
1900,p014,c3,img_27703.jpg,1,img_53667.jpg,0.819603233
1901,p014,c3,img_9225.jpg,1,img_53667.jpg,0.824216083
1902,p014,c3,img_17550.jpg,1,img_53667.jpg,0.815088549
1903,p014,c3,img_81974.jpg,1,img_53667.jpg,0.809744954
1904,p014,c3,img_1145.jpg,1,img_53667.jpg,0.82532198
1905,p014,c3,img_64639.jpg,1,img_53667.jpg,0.803714862
1906,p014,c3,img_26337.jpg,1,img_53667.jpg,0.815735335
1907,p014,c3,img_101035.jpg,1,img_53667.jpg,0.804273931
1908,p014,c3,img_13964.jpg,1,img_53667.jpg,0.807479274
1909,p014,c3,img_90231.jpg,1,img_53667.jpg,0.804743613
1910,p014,c3,img_72130.jpg,0,,0
1911,p014,c3,img_46285.jpg,1,img_53667.jpg,0.816972802
1912,p014,c3,img_95496.jpg,1,img_72130.jpg,0.820474194
1913,p014,c3,img_34001.jpg,0,,0
1914,p014,c3,img_56539.jpg,1,img_34001.jpg,0.838960249
1915,p014,c3,img_97080.jpg,1,img_34001.jpg,0.831252981
1916,p014,c3,img_53889.jpg,1,img_34001.jpg,0.818993616
1917,p014,c3,img_81138.jpg,1,img_34001.jpg,0.800649267
1918,p014,c3,img_89740.jpg,0,,0
1919,p014,c3,img_36150.jpg,1,img_34001.jpg,0.803504658
1920,p014,c3,img_4087.jpg,1,img_34001.jpg,0.812380819
1921,p014,c3,img_216.jpg,1,img_34001.jpg,0.803830136
1922,p014,c3,img_99727.jpg,0,,0
1923,p014,c3,img_84682.jpg,0,,0
1924,p014,c3,img_96851.jpg,1,img_84682.jpg,0.813512229
1925,p014,c3,img_13211.jpg,0,,0
1926,p014,c3,img_69741.jpg,1,img_13211.jpg,0.857378974
1927,p014,c3,img_19194.jpg,1,img_13211.jpg,0.860574987
1928,p014,c3,img_9157.jpg,1,img_13211.jpg,0.828177792
1929,p014,c3,img_13607.jpg,0,,0
1930,p014,c3,img_84368.jpg,1,img_13211.jpg,0.827850241
1931,p014,c3,img_66849.jpg,1,img_13211.jpg,0.80832003
1932,p014,c3,img_13863.jpg,1,img_13211.jpg,0.836963737
1933,p014,c3,img_27653.jpg,1,img_13211.jpg,0.815027582
1934,p014,c3,img_66954.jpg,1,img_13211.jpg,0.823377795
1935,p014,c3,img_19987.jpg,1,img_13211.jpg,0.814146824
1936,p014,c3,img_96837.jpg,1,img_13211.jpg,0.809504275
1937,p014,c3,img_21527.jpg,0,,0
1938,p014,c3,img_58380.jpg,0,,0
1939,p014,c3,img_63750.jpg,0,,0
1940,p014,c3,img_40857.jpg,0,,0
1941,p014,c3,img_15717.jpg,1,img_40857.jpg,0.813430996
1942,p014,c3,img_43590.jpg,1,img_13211.jpg,0.801320534
1943,p014,c3,img_101856.jpg,0,,0
1944,p014,c3,img_25864.jpg,1,img_101856.jpg,0.832026343
1945,p014,c3,img_51394.jpg,1,img_21527.jpg,0.804871066
1946,p014,c3,img_96401.jpg,0,,0
1947,p014,c3,img_24818.jpg,1,img_101856.jpg,0.800806531
1948,p014,c3,img_12557.jpg,1,img_101856.jpg,0.83893624
1949,p014,c3,img_86509.jpg,1,img_101856.jpg,0.822283373
1950,p014,c3,img_36270.jpg,0,,0
1951,p014,c4,img_7875.jpg,0,,0
1952,p014,c4,img_77156.jpg,1,img_7875.jpg,0.820879923
1953,p014,c4,img_53210.jpg,0,,0
1954,p014,c4,img_83623.jpg,1,img_7875.jpg,0.819924546
1955,p014,c4,img_101476.jpg,1,img_7875.jpg,0.812512286
1956,p014,c4,img_83850.jpg,1,img_7875.jpg,0.81296473
1957,p014,c4,img_83871.jpg,1,img_53210.jpg,0.800961328
1958,p014,c4,img_66435.jpg,0,,0
1959,p014,c4,img_3821.jpg,1,img_7875.jpg,0.838432564
1960,p014,c4,img_2322.jpg,0,,0
1961,p014,c4,img_74576.jpg,1,img_2322.jpg,0.817253938
1962,p014,c4,img_27095.jpg,1,img_2322.jpg,0.818080392
1963,p014,c4,img_51193.jpg,1,img_2322.jpg,0.812273602
1964,p014,c4,img_66833.jpg,1,img_2322.jpg,0.814251007
1965,p014,c4,img_9963.jpg,0,,0
1966,p014,c4,img_96966.jpg,1,img_53210.jpg,0.812433836
1967,p014,c4,img_66351.jpg,1,img_9963.jpg,0.843424978
1968,p014,c4,img_50121.jpg,1,img_9963.jpg,0.801395549
1969,p014,c4,img_56350.jpg,0,,0
1970,p014,c4,img_13244.jpg,1,img_56350.jpg,0.905273322
1971,p014,c4,img_35987.jpg,1,img_56350.jpg,0.899858235
1972,p014,c4,img_12319.jpg,1,img_56350.jpg,0.889405794
1973,p014,c4,img_87370.jpg,1,img_56350.jpg,0.878150821
1974,p014,c4,img_80502.jpg,1,img_9963.jpg,0.812634682
1975,p014,c4,img_70644.jpg,1,img_9963.jpg,0.802307602
1976,p014,c4,img_55810.jpg,0,,0
1977,p014,c4,img_67180.jpg,0,,0
1978,p014,c4,img_84224.jpg,1,img_9963.jpg,0.825817995
1979,p014,c4,img_73164.jpg,0,,0
1980,p014,c4,img_34646.jpg,0,,0
1981,p014,c4,img_17808.jpg,0,,0
1982,p014,c4,img_33450.jpg,0,,0
1983,p014,c4,img_16925.jpg,1,img_33450.jpg,0.808230363
1984,p014,c4,img_23408.jpg,0,,0
1985,p014,c4,img_99871.jpg,1,img_23408.jpg,0.84989217
1986,p014,c4,img_37171.jpg,0,,0
1987,p014,c4,img_57333.jpg,0,,0
1988,p014,c4,img_87180.jpg,0,,0
1989,p014,c4,img_97621.jpg,0,,0
1990,p014,c4,img_72153.jpg,0,,0
1991,p014,c4,img_45938.jpg,0,,0
1992,p014,c4,img_71390.jpg,1,img_45938.jpg,0.818298767
1993,p014,c4,img_19561.jpg,0,,0
1994,p014,c4,img_17369.jpg,1,img_19561.jpg,0.854003772
1995,p014,c4,img_56611.jpg,0,,0
1996,p014,c4,img_16030.jpg,1,img_56611.jpg,0.84179796
1997,p014,c4,img_47020.jpg,1,img_56611.jpg,0.800476796
1998,p014,c4,img_59426.jpg,0,,0
1999,p014,c4,img_56272.jpg,0,,0
2000,p014,c4,img_29411.jpg,0,,0
2001,p014,c4,img_64909.jpg,1,img_29411.jpg,0.851073189
2002,p014,c4,img_59706.jpg,1,img_29411.jpg,0.80293016
2003,p014,c4,img_76773.jpg,0,,0
2004,p014,c4,img_64386.jpg,0,,0
2005,p014,c4,img_41693.jpg,0,,0
2006,p014,c4,img_87547.jpg,0,,0
2007,p014,c4,img_63990.jpg,0,,0
2008,p014,c4,img_16500.jpg,1,img_63990.jpg,0.87215077
2009,p014,c4,img_62412.jpg,1,img_63990.jpg,0.812617557
2010,p014,c4,img_55675.jpg,1,img_63990.jpg,0.857979251
2011,p014,c4,img_63308.jpg,0,,0
2012,p014,c4,img_101920.jpg,1,img_63990.jpg,0.848812044
2013,p014,c4,img_99540.jpg,1,img_63990.jpg,0.830245019
2014,p014,c4,img_25361.jpg,0,,0
2015,p014,c4,img_60902.jpg,1,img_63990.jpg,0.851702848
2016,p014,c4,img_42954.jpg,1,img_63990.jpg,0.858954629
2017,p014,c4,img_81594.jpg,1,img_63990.jpg,0.851151017
2018,p014,c4,img_91158.jpg,0,,0
2019,p014,c4,img_25187.jpg,0,,0
2020,p014,c4,img_40976.jpg,1,img_63308.jpg,0.836401267
2021,p014,c4,img_91710.jpg,1,img_25187.jpg,0.819950969
2022,p014,c4,img_40258.jpg,1,img_25187.jpg,0.824029938
2023,p014,c4,img_65073.jpg,1,img_25187.jpg,0.816782729
2024,p014,c4,img_58837.jpg,1,img_25187.jpg,0.820490963
2025,p014,c4,img_93609.jpg,0,,0
2026,p014,c4,img_47057.jpg,1,img_93609.jpg,0.823290012
2027,p014,c4,img_23517.jpg,1,img_63308.jpg,0.820952524
2028,p014,c4,img_84579.jpg,0,,0
2029,p014,c4,img_69592.jpg,1,img_84579.jpg,0.802621883
2030,p014,c4,img_61208.jpg,0,,0
2031,p014,c4,img_53650.jpg,0,,0
2032,p014,c4,img_102128.jpg,0,,0
2033,p014,c4,img_45930.jpg,0,,0
2034,p014,c4,img_66703.jpg,0,,0
2035,p014,c4,img_69722.jpg,0,,0
2036,p014,c4,img_84987.jpg,0,,0
2037,p014,c4,img_967.jpg,1,img_84987.jpg,0.860805698
2038,p014,c4,img_68087.jpg,1,img_84987.jpg,0.816371524
2039,p014,c4,img_8251.jpg,0,,0
2040,p014,c4,img_52257.jpg,1,img_8251.jpg,0.837075038
2041,p014,c4,img_42753.jpg,1,img_25187.jpg,0.811072884
2042,p014,c4,img_568.jpg,0,,0
2043,p014,c4,img_50642.jpg,1,img_568.jpg,0.838212954
2044,p014,c4,img_15617.jpg,1,img_25187.jpg,0.815168452
2045,p014,c4,img_98578.jpg,0,,0
2046,p014,c4,img_79286.jpg,1,img_98578.jpg,0.851140208
2047,p014,c4,img_24893.jpg,1,img_63308.jpg,0.816236912
2048,p014,c4,img_97888.jpg,1,img_63308.jpg,0.80773195
2049,p014,c4,img_79824.jpg,0,,0
2050,p014,c4,img_55985.jpg,1,img_63308.jpg,0.821102637
2051,p014,c4,img_18203.jpg,1,img_63990.jpg,0.813724043
2052,p014,c4,img_71169.jpg,0,,0
2053,p014,c4,img_82074.jpg,1,img_63990.jpg,0.800635861
2054,p014,c5,img_13547.jpg,0,,0
2055,p014,c5,img_44091.jpg,1,img_13547.jpg,0.852158947
2056,p014,c5,img_54782.jpg,1,img_13547.jpg,0.84996277
2057,p014,c5,img_70250.jpg,1,img_13547.jpg,0.80651495
2058,p014,c5,img_34859.jpg,0,,0
2059,p014,c5,img_81253.jpg,1,img_34859.jpg,0.831637761
2060,p014,c5,img_98623.jpg,1,img_34859.jpg,0.812451794
2061,p014,c5,img_85335.jpg,1,img_34859.jpg,0.804807183
2062,p014,c5,img_28635.jpg,1,img_13547.jpg,0.80583951
2063,p014,c5,img_20360.jpg,1,img_13547.jpg,0.810885492
2064,p014,c5,img_25949.jpg,1,img_13547.jpg,0.804221365
2065,p014,c5,img_83873.jpg,1,img_13547.jpg,0.83555084
2066,p014,c5,img_51395.jpg,0,,0
2067,p014,c5,img_11526.jpg,0,,0
2068,p014,c5,img_36152.jpg,1,img_11526.jpg,0.873683927
2069,p014,c5,img_34504.jpg,1,img_11526.jpg,0.833153972
2070,p014,c5,img_84428.jpg,1,img_11526.jpg,0.817977656
2071,p014,c5,img_26622.jpg,0,,0
2072,p014,c5,img_46997.jpg,1,img_11526.jpg,0.823823127
2073,p014,c5,img_91255.jpg,1,img_11526.jpg,0.83805769
2074,p014,c5,img_2130.jpg,1,img_11526.jpg,0.832323908
2075,p014,c5,img_69090.jpg,1,img_26622.jpg,0.821516499
2076,p014,c5,img_93468.jpg,1,img_26622.jpg,0.810183533
2077,p014,c5,img_68287.jpg,0,,0
