SNo,subject,classname,img,duplicate,parent_img,ssim_score,duplicate_final
5922,p022,c2,img_47257.jpg,1,img_18903.jpg,0.81245098,0
5923,p022,c2,img_43732.jpg,1,img_18903.jpg,0.810761347,0
5924,p022,c2,img_70097.jpg,0,,0,0
5925,p022,c2,img_22651.jpg,1,img_70097.jpg,0.835161013,1
5926,p022,c2,img_81511.jpg,1,img_18903.jpg,0.812375265,0
5927,p022,c2,img_14717.jpg,1,img_89936.jpg,0.801376345,0
5928,p022,c2,img_20028.jpg,0,,0,0
5929,p022,c2,img_7143.jpg,1,img_70097.jpg,0.823544934,1
5930,p022,c2,img_13350.jpg,1,img_39193.jpg,0.801761471,0
5931,p022,c2,img_50575.jpg,0,,0,0
5932,p022,c2,img_1428.jpg,0,,0,0
5933,p022,c2,img_90357.jpg,0,,0,0
5934,p022,c2,img_72365.jpg,0,,0,0
5935,p022,c2,img_24515.jpg,0,,0,0
5936,p022,c2,img_69982.jpg,0,,0,0
5937,p022,c2,img_61715.jpg,0,,0,0
5938,p022,c2,img_1441.jpg,1,img_61715.jpg,0.84397098,1
5939,p022,c2,img_51301.jpg,0,,0,0
5940,p022,c2,img_78428.jpg,0,,0,0
5941,p022,c2,img_84080.jpg,1,img_78428.jpg,0.856158993,1
5942,p022,c2,img_63706.jpg,1,img_70097.jpg,0.819984766,0
5943,p022,c2,img_34358.jpg,1,img_20028.jpg,0.806984772,0
5944,p022,c2,img_17962.jpg,1,img_20028.jpg,0.803816174,0
5945,p022,c2,img_80014.jpg,1,img_18903.jpg,0.800763706,0
5946,p022,c2,img_79728.jpg,0,,0,0
5947,p022,c2,img_43028.jpg,1,img_79728.jpg,0.851977357,1
5948,p022,c2,img_22119.jpg,1,img_79728.jpg,0.813416904,0
5949,p022,c2,img_5021.jpg,0,,0,0
5950,p022,c2,img_47301.jpg,1,img_5021.jpg,0.835307355,1
5951,p022,c2,img_36872.jpg,0,,0,0
5952,p022,c2,img_38429.jpg,1,img_36872.jpg,0.840849096,1
5953,p022,c2,img_82351.jpg,1,img_36872.jpg,0.82231981,1
5954,p022,c2,img_44633.jpg,1,img_5021.jpg,0.806435298,0
5955,p022,c2,img_86860.jpg,1,img_5021.jpg,0.839658776,1
5956,p022,c2,img_56229.jpg,1,img_36872.jpg,0.839066386,1
5957,p022,c2,img_5275.jpg,0,,0,0
5958,p022,c2,img_58777.jpg,1,img_36872.jpg,0.81827623,0
5959,p022,c2,img_65970.jpg,1,img_5021.jpg,0.828993745,1
5960,p022,c2,img_82560.jpg,1,img_5021.jpg,0.833392359,1
5961,p022,c2,img_70357.jpg,1,img_5021.jpg,0.814240832,0
5962,p022,c2,img_81448.jpg,1,img_5021.jpg,0.80010737,0
5963,p022,c2,img_47096.jpg,1,img_79728.jpg,0.818278619,0
5964,p022,c2,img_30296.jpg,1,img_5021.jpg,0.814653374,0
5965,p022,c2,img_86566.jpg,1,img_5021.jpg,0.838706109,1
5966,p022,c2,img_34008.jpg,1,img_5021.jpg,0.814998174,0
5967,p022,c2,img_32237.jpg,1,img_5021.jpg,0.804996753,0
5968,p022,c2,img_34386.jpg,0,,0,0
5969,p022,c2,img_14040.jpg,1,img_5021.jpg,0.809245231,0
5970,p022,c2,img_57965.jpg,1,img_5021.jpg,0.807498606,0
5971,p022,c2,img_74251.jpg,1,img_30548.jpg,0.803698254,0
5972,p022,c2,img_60663.jpg,1,img_34386.jpg,0.827764757,1
5973,p022,c2,img_93567.jpg,1,img_34386.jpg,0.813115767,0
5974,p022,c2,img_45353.jpg,1,img_34386.jpg,0.808648394,0
5975,p022,c2,img_43213.jpg,1,img_34386.jpg,0.809847781,0
5976,p022,c2,img_48035.jpg,1,img_34386.jpg,0.802864624,0
5977,p022,c2,img_43297.jpg,1,img_34386.jpg,0.801353111,0
5978,p022,c2,img_54034.jpg,1,img_34386.jpg,0.803992394,0
5979,p022,c2,img_61167.jpg,0,,0,0
5980,p022,c2,img_84276.jpg,1,img_34386.jpg,0.810693469,0
5981,p022,c2,img_34137.jpg,1,img_34386.jpg,0.810284608,0
5982,p022,c2,img_79445.jpg,1,img_34386.jpg,0.80266367,0
5983,p022,c2,img_78070.jpg,1,img_34386.jpg,0.807564281,0
5984,p022,c2,img_66890.jpg,1,img_34386.jpg,0.80816918,0
5985,p022,c2,img_74708.jpg,1,img_34386.jpg,0.807755249,0
5986,p022,c2,img_64645.jpg,1,img_34386.jpg,0.80692147,0
5987,p022,c2,img_37546.jpg,1,img_34386.jpg,0.807790347,0
5988,p022,c2,img_24557.jpg,1,img_34386.jpg,0.807804141,0
5989,p022,c2,img_58982.jpg,1,img_34386.jpg,0.82286223,1
5990,p022,c2,img_4908.jpg,1,img_34386.jpg,0.827724295,1
5991,p022,c2,img_23672.jpg,1,img_34386.jpg,0.815100732,0
5992,p022,c2,img_45937.jpg,1,img_61167.jpg,0.834002218,1
5993,p022,c2,img_10681.jpg,1,img_61167.jpg,0.829565395,1
5994,p022,c2,img_43560.jpg,1,img_34386.jpg,0.800601326,0
5995,p022,c2,img_16988.jpg,1,img_5275.jpg,0.807689994,0
5996,p022,c2,img_95456.jpg,1,img_61167.jpg,0.858019995,1
5997,p022,c2,img_97380.jpg,1,img_34386.jpg,0.812982499,0
5998,p022,c2,img_22102.jpg,1,img_34386.jpg,0.828844986,1
5999,p022,c2,img_4663.jpg,1,img_34386.jpg,0.860540706,1
6000,p022,c3,img_29731.jpg,0,,0,0
6001,p022,c3,img_54876.jpg,1,img_29731.jpg,0.899470416,1
6002,p022,c3,img_9142.jpg,1,img_29731.jpg,0.880807054,1
6003,p022,c3,img_74323.jpg,1,img_29731.jpg,0.879651079,1
6004,p022,c3,img_27273.jpg,1,img_29731.jpg,0.882649988,1
6005,p022,c3,img_68128.jpg,1,img_29731.jpg,0.852491407,1
6006,p022,c3,img_42248.jpg,1,img_29731.jpg,0.84299033,1
6007,p022,c3,img_16407.jpg,1,img_29731.jpg,0.863938933,1
6008,p022,c3,img_37444.jpg,1,img_29731.jpg,0.868594972,1
6009,p022,c3,img_11126.jpg,1,img_29731.jpg,0.870857698,1
6010,p022,c3,img_14803.jpg,1,img_29731.jpg,0.875687825,1
6011,p022,c3,img_61078.jpg,1,img_29731.jpg,0.87245443,1
6012,p022,c3,img_32433.jpg,1,img_29731.jpg,0.87349856,1
6013,p022,c3,img_39962.jpg,1,img_29731.jpg,0.87653023,1
6014,p022,c3,img_84100.jpg,1,img_29731.jpg,0.878037078,1
6015,p022,c3,img_86197.jpg,1,img_29731.jpg,0.866932331,1
6016,p022,c3,img_64856.jpg,1,img_29731.jpg,0.881739422,1
6017,p022,c3,img_9858.jpg,1,img_29731.jpg,0.854356514,1
6018,p022,c3,img_71961.jpg,1,img_29731.jpg,0.857728003,1
6019,p022,c3,img_94218.jpg,1,img_29731.jpg,0.869337483,1
6020,p022,c3,img_47635.jpg,1,img_29731.jpg,0.871528725,1
6021,p022,c3,img_98324.jpg,1,img_29731.jpg,0.860317164,1
6022,p022,c3,img_46161.jpg,1,img_29731.jpg,0.818928011,0
6023,p022,c3,img_67892.jpg,1,img_29731.jpg,0.84551502,1
6024,p022,c3,img_45114.jpg,1,img_29731.jpg,0.82060304,1
6025,p022,c3,img_14530.jpg,1,img_29731.jpg,0.828390118,1
6026,p022,c3,img_76001.jpg,1,img_29731.jpg,0.822396565,1
6027,p022,c3,img_64891.jpg,1,img_29731.jpg,0.826980035,1
6028,p022,c3,img_69876.jpg,0,,0,0
6029,p022,c3,img_22012.jpg,1,img_69876.jpg,0.858449926,1
6030,p022,c3,img_36283.jpg,1,img_69876.jpg,0.811997543,0
6031,p022,c3,img_82932.jpg,1,img_69876.jpg,0.813553652,0
6032,p022,c3,img_71619.jpg,1,img_69876.jpg,0.814063253,0
6033,p022,c3,img_83710.jpg,1,img_69876.jpg,0.846103535,1
6034,p022,c3,img_32160.jpg,1,img_69876.jpg,0.802144432,0
6035,p022,c3,img_50531.jpg,0,,0,0
6036,p022,c3,img_55192.jpg,0,,0,0
6037,p022,c3,img_12347.jpg,1,img_50531.jpg,0.807317789,0
6038,p022,c3,img_89368.jpg,1,img_69876.jpg,0.82883768,1
6039,p022,c3,img_64063.jpg,1,img_50531.jpg,0.822876489,1
6040,p022,c3,img_99007.jpg,0,,0,0
6041,p022,c3,img_87608.jpg,1,img_99007.jpg,0.811621519,0
6042,p022,c3,img_30118.jpg,1,img_99007.jpg,0.82884781,1
6043,p022,c3,img_11023.jpg,1,img_99007.jpg,0.840569727,1
6044,p022,c3,img_41848.jpg,0,,0,0
6045,p022,c3,img_94344.jpg,1,img_41848.jpg,0.853081164,1
6046,p022,c3,img_3201.jpg,1,img_41848.jpg,0.811974846,0
6047,p022,c3,img_94232.jpg,0,,0,0
6048,p022,c3,img_72215.jpg,1,img_41848.jpg,0.838702688,1
6049,p022,c3,img_30976.jpg,0,,0,0
6050,p022,c3,img_71374.jpg,1,img_94232.jpg,0.81754246,0
6051,p022,c3,img_99896.jpg,1,img_94232.jpg,0.818314536,0
6052,p022,c3,img_96950.jpg,1,img_94232.jpg,0.833403121,1
6053,p022,c3,img_15274.jpg,1,img_50531.jpg,0.811421147,0
6054,p022,c3,img_82918.jpg,1,img_29731.jpg,0.80748343,0
6055,p022,c3,img_47378.jpg,1,img_99007.jpg,0.809118776,0
6056,p022,c3,img_71022.jpg,1,img_41848.jpg,0.801751397,0
6057,p022,c3,img_955.jpg,1,img_94232.jpg,0.82908643,1
6058,p022,c3,img_33391.jpg,0,,0,0
6059,p022,c3,img_23512.jpg,1,img_94232.jpg,0.800355589,0
6060,p022,c3,img_24480.jpg,1,img_50531.jpg,0.80785778,0
6061,p022,c3,img_93179.jpg,1,img_94232.jpg,0.822056299,1
6062,p022,c3,img_96814.jpg,1,img_29731.jpg,0.805979601,0
6063,p022,c3,img_100281.jpg,1,img_50531.jpg,0.80840703,0
6064,p022,c3,img_6054.jpg,1,img_29731.jpg,0.804129948,0
6065,p022,c3,img_4592.jpg,0,,0,0
6066,p022,c3,img_86906.jpg,1,img_4592.jpg,0.826080398,1
6067,p022,c3,img_52453.jpg,1,img_4592.jpg,0.807376123,0
6068,p022,c3,img_67362.jpg,0,,0,0
6069,p022,c3,img_74049.jpg,1,img_67362.jpg,0.896220922,1
6070,p022,c3,img_33170.jpg,1,img_67362.jpg,0.856702938,1
6071,p022,c3,img_50731.jpg,0,,0,0
6072,p022,c3,img_64977.jpg,1,img_67362.jpg,0.802781652,0
6073,p022,c3,img_25891.jpg,0,,0,0
6074,p022,c3,img_4135.jpg,1,img_25891.jpg,0.801243991,0
6075,p022,c3,img_84792.jpg,0,,0,0
6076,p022,c3,img_101685.jpg,1,img_84792.jpg,0.833200719,1
6077,p022,c3,img_63329.jpg,1,img_84792.jpg,0.804537588,0
6078,p022,c3,img_101047.jpg,0,,0,0
6079,p022,c3,img_100872.jpg,1,img_101047.jpg,0.837947638,1
6080,p022,c3,img_6940.jpg,0,,0,0
6081,p022,c3,img_51823.jpg,0,,0,0
6082,p022,c3,img_75052.jpg,0,,0,0
6083,p022,c3,img_3325.jpg,0,,0,0
6084,p022,c3,img_98139.jpg,1,img_3325.jpg,0.85124141,1
6085,p022,c3,img_25133.jpg,1,img_3325.jpg,0.800281984,0
6086,p022,c3,img_47731.jpg,0,,0,0
6087,p022,c3,img_71303.jpg,1,img_47731.jpg,0.886250642,1
6088,p022,c3,img_71092.jpg,1,img_47731.jpg,0.825956257,1
6089,p022,c3,img_88185.jpg,0,,0,0
6090,p022,c3,img_102064.jpg,1,img_88185.jpg,0.895536037,1
6091,p022,c3,img_78016.jpg,0,,0,0
6092,p022,c3,img_30927.jpg,0,,0,0
6093,p022,c3,img_27012.jpg,1,img_30927.jpg,0.884196714,1
6094,p022,c3,img_49473.jpg,1,img_78016.jpg,0.811066335,0
6095,p022,c3,img_8155.jpg,1,img_78016.jpg,0.809865835,0
6096,p022,c3,img_69667.jpg,1,img_78016.jpg,0.803830797,0
6097,p022,c3,img_510.jpg,1,img_30927.jpg,0.823054865,1
6098,p022,c3,img_96993.jpg,1,img_30927.jpg,0.809354614,0
6099,p022,c3,img_44612.jpg,0,,0,0
6100,p022,c3,img_65725.jpg,0,,0,0
6101,p022,c3,img_39488.jpg,0,,0,0
6102,p022,c3,img_68558.jpg,0,,0,0
6103,p022,c3,img_51112.jpg,0,,0,0
6104,p022,c3,img_65026.jpg,0,,0,0
6105,p022,c3,img_92335.jpg,1,img_65026.jpg,0.81812367,0
6106,p022,c3,img_93713.jpg,0,,0,0
6107,p022,c3,img_31981.jpg,1,img_93713.jpg,0.836841619,1
6108,p022,c3,img_3715.jpg,1,img_93713.jpg,0.807966633,0
6109,p022,c3,img_15329.jpg,0,,0,0
6110,p022,c3,img_48502.jpg,1,img_65026.jpg,0.800946165,0
6111,p022,c3,img_86057.jpg,1,img_15329.jpg,0.804404607,0
6112,p022,c3,img_2956.jpg,0,,0,0
6113,p022,c3,img_73447.jpg,1,img_2956.jpg,0.834282054,1
6114,p022,c3,img_101486.jpg,1,img_2956.jpg,0.842676816,1
6115,p022,c3,img_81438.jpg,1,img_2956.jpg,0.822487691,1
6116,p022,c3,img_23859.jpg,1,img_2956.jpg,0.847517859,1
6117,p022,c3,img_70008.jpg,1,img_30927.jpg,0.804202275,0
6118,p022,c3,img_63028.jpg,0,,0,0
6119,p022,c3,img_40560.jpg,1,img_63028.jpg,0.881035429,1
6120,p022,c3,img_94043.jpg,1,img_63028.jpg,0.84094273,1
6121,p022,c3,img_88026.jpg,1,img_63028.jpg,0.829950435,1
6122,p022,c3,img_23530.jpg,1,img_63028.jpg,0.815459447,0
6123,p022,c3,img_35005.jpg,1,img_63028.jpg,0.824908067,1
6124,p022,c3,img_23389.jpg,1,img_63028.jpg,0.811936416,0
6125,p022,c3,img_73819.jpg,1,img_30927.jpg,0.801801951,0
6126,p022,c3,img_89903.jpg,1,img_63028.jpg,0.847456278,1
6127,p022,c3,img_95998.jpg,1,img_30927.jpg,0.806765244,0
6128,p022,c3,img_56238.jpg,1,img_30927.jpg,0.816580417,0
6129,p022,c4,img_38746.jpg,0,,0,0
6130,p022,c4,img_87853.jpg,1,img_38746.jpg,0.852411557,1
6131,p022,c4,img_83404.jpg,0,,0,0
6132,p022,c4,img_36298.jpg,1,img_83404.jpg,0.816676866,1
6133,p022,c4,img_60711.jpg,0,,0,0
6134,p022,c4,img_62274.jpg,0,,0,0
6135,p022,c4,img_91377.jpg,1,img_62274.jpg,0.80336114,0
6136,p022,c4,img_87013.jpg,1,img_62274.jpg,0.85690722,1
6137,p022,c4,img_61976.jpg,0,,0,0
6138,p022,c4,img_79199.jpg,0,,0,0
6139,p022,c4,img_53612.jpg,0,,0,0
6140,p022,c4,img_48370.jpg,1,img_62274.jpg,0.809618606,0
6141,p022,c4,img_97956.jpg,1,img_60711.jpg,0.800183486,0
6142,p022,c4,img_45956.jpg,0,,0,0
6143,p022,c4,img_84141.jpg,1,img_45956.jpg,0.81199431,0
6144,p022,c4,img_10078.jpg,1,img_79199.jpg,0.804193741,0
6145,p022,c4,img_48750.jpg,1,img_45956.jpg,0.810350825,0
6146,p022,c4,img_61024.jpg,1,img_79199.jpg,0.811444567,0
6147,p022,c4,img_53595.jpg,0,,0,0
6148,p022,c4,img_80836.jpg,1,img_53595.jpg,0.866065203,1
6149,p022,c4,img_20205.jpg,1,img_53595.jpg,0.832843479,1
6150,p022,c4,img_28447.jpg,1,img_79199.jpg,0.8099812,0
6151,p022,c4,img_74913.jpg,1,img_79199.jpg,0.80184732,0
6152,p022,c4,img_74878.jpg,0,,0,0
6153,p022,c4,img_26292.jpg,1,img_74878.jpg,0.805187061,0
6154,p022,c4,img_16241.jpg,0,,0,0
6155,p022,c4,img_18295.jpg,0,,0,0
6156,p022,c4,img_82059.jpg,1,img_18295.jpg,0.824013088,1
6157,p022,c4,img_42855.jpg,1,img_18295.jpg,0.813211282,0
6158,p022,c4,img_8794.jpg,0,,0,0
6159,p022,c4,img_11708.jpg,1,img_8794.jpg,0.878042772,1
6160,p022,c4,img_24082.jpg,1,img_8794.jpg,0.8054533,0
6161,p022,c4,img_26149.jpg,1,img_8794.jpg,0.800058111,0
6162,p022,c4,img_19092.jpg,1,img_18295.jpg,0.804224279,0
6163,p022,c4,img_28655.jpg,1,img_8794.jpg,0.808991677,0
6164,p022,c4,img_1913.jpg,0,,0,0
6165,p022,c4,img_33989.jpg,1,img_1913.jpg,0.82383878,1
6166,p022,c4,img_19789.jpg,0,,0,0
6167,p022,c4,img_59087.jpg,1,img_19789.jpg,0.827180801,1
6168,p022,c4,img_97531.jpg,1,img_53612.jpg,0.80001178,0
6169,p022,c4,img_95211.jpg,0,,0,0
6170,p022,c4,img_27597.jpg,1,img_95211.jpg,0.808298731,0
6171,p022,c4,img_23292.jpg,0,,0,0
6172,p022,c4,img_17892.jpg,0,,0,0
6173,p022,c4,img_16472.jpg,1,img_17892.jpg,0.805177711,0
6174,p022,c4,img_49427.jpg,0,,0,0
6175,p022,c4,img_85550.jpg,1,img_49427.jpg,0.880055632,1
6176,p022,c4,img_3032.jpg,1,img_49427.jpg,0.816095646,1
6177,p022,c4,img_25448.jpg,1,img_49427.jpg,0.850257799,1
6178,p022,c4,img_43917.jpg,1,img_17892.jpg,0.809052008,0
6179,p022,c4,img_20898.jpg,0,,0,0
6180,p022,c4,img_69678.jpg,0,,0,0
6181,p022,c4,img_68414.jpg,0,,0,0
6182,p022,c4,img_22120.jpg,0,,0,0
6183,p022,c4,img_35983.jpg,0,,0,0
6184,p022,c4,img_44286.jpg,1,img_35983.jpg,0.832130222,1
6185,p022,c4,img_22802.jpg,0,,0,0
6186,p022,c4,img_55640.jpg,1,img_22802.jpg,0.814376505,0
6187,p022,c4,img_41243.jpg,0,,0,0
6188,p022,c4,img_89067.jpg,1,img_41243.jpg,0.859456604,1
6189,p022,c4,img_53485.jpg,0,,0,0
6190,p022,c4,img_58762.jpg,1,img_53485.jpg,0.880449099,1
6191,p022,c4,img_61420.jpg,1,img_53485.jpg,0.825988213,1
6192,p022,c4,img_54938.jpg,0,,0,0
6193,p022,c4,img_6036.jpg,1,img_54938.jpg,0.87876382,1
6194,p022,c4,img_41661.jpg,1,img_54938.jpg,0.811405673,0
6195,p022,c4,img_101471.jpg,0,,0,0
6196,p022,c4,img_50919.jpg,1,img_101471.jpg,0.84418141,1
6197,p022,c4,img_4707.jpg,0,,0,0
6198,p022,c4,img_732.jpg,1,img_4707.jpg,0.830451098,1
6199,p022,c4,img_70567.jpg,0,,0,0
6200,p022,c4,img_21140.jpg,0,,0,0
6201,p022,c4,img_67677.jpg,1,img_21140.jpg,0.803982221,0
6202,p022,c4,img_45867.jpg,0,,0,0
6203,p022,c4,img_38764.jpg,0,,0,0
6204,p022,c4,img_5543.jpg,0,,0,0
6205,p022,c4,img_4561.jpg,0,,0,0
6206,p022,c4,img_29784.jpg,0,,0,0
6207,p022,c4,img_17531.jpg,0,,0,0
6208,p022,c4,img_66068.jpg,0,,0,0
6209,p022,c4,img_40185.jpg,1,img_66068.jpg,0.809530541,0
6210,p022,c4,img_83020.jpg,1,img_66068.jpg,0.847124707,1
6211,p022,c4,img_70816.jpg,0,,0,0
6212,p022,c4,img_64476.jpg,0,,0,0
6213,p022,c4,img_98950.jpg,0,,0,0
6214,p022,c4,img_90881.jpg,0,,0,0
6215,p022,c4,img_57690.jpg,1,img_90881.jpg,0.81189969,0
6216,p022,c4,img_31984.jpg,0,,0,0
6217,p022,c4,img_70710.jpg,1,img_31984.jpg,0.82576125,1
6218,p022,c4,img_91159.jpg,0,,0,0
6219,p022,c4,img_76128.jpg,0,,0,0
6220,p022,c4,img_14703.jpg,0,,0,0
6221,p022,c4,img_82593.jpg,1,img_14703.jpg,0.83014794,1
6222,p022,c4,img_72538.jpg,1,img_76128.jpg,0.836907275,1
6223,p022,c4,img_8691.jpg,1,img_76128.jpg,0.838522504,1
6224,p022,c4,img_25495.jpg,0,,0,0
6225,p022,c4,img_100808.jpg,1,img_76128.jpg,0.801473625,0
6226,p022,c4,img_76466.jpg,0,,0,0
6227,p022,c4,img_14611.jpg,0,,0,0
6228,p022,c4,img_22315.jpg,1,img_14611.jpg,0.810348723,0
6229,p022,c4,img_70991.jpg,0,,0,0
6230,p022,c4,img_58178.jpg,0,,0,0
6231,p022,c4,img_92727.jpg,0,,0,0
6232,p022,c4,img_8951.jpg,1,img_92727.jpg,0.803596553,0
6233,p022,c4,img_83309.jpg,0,,0,0
6234,p022,c4,img_46079.jpg,1,img_83309.jpg,0.803255679,0
6235,p022,c4,img_26388.jpg,1,img_83309.jpg,0.815964255,1
6236,p022,c4,img_70266.jpg,0,,0,0
6237,p022,c4,img_45550.jpg,0,,0,0
6238,p022,c4,img_74371.jpg,0,,0,0
6239,p022,c4,img_102147.jpg,1,img_23292.jpg,0.806210735,0
6240,p022,c4,img_75001.jpg,0,,0,0
6241,p022,c4,img_80081.jpg,1,img_75001.jpg,0.81319328,0
6242,p022,c4,img_82230.jpg,0,,0,0
6243,p022,c4,img_1740.jpg,0,,0,0
6244,p022,c4,img_79215.jpg,0,,0,0
6245,p022,c4,img_29224.jpg,1,img_75001.jpg,0.803290304,0
6246,p022,c4,img_72477.jpg,1,img_75001.jpg,0.814916207,0
6247,p022,c4,img_8599.jpg,1,img_79215.jpg,0.810337083,0
6248,p022,c4,img_84614.jpg,0,,0,0
6249,p022,c4,img_74647.jpg,0,,0,0
6250,p022,c4,img_20156.jpg,1,img_74647.jpg,0.824018857,1
6251,p022,c4,img_89569.jpg,1,img_74647.jpg,0.82187169,1
6252,p022,c4,img_81637.jpg,0,,0,0
6253,p022,c4,img_20049.jpg,1,img_81637.jpg,0.826589775,1
6254,p022,c4,img_17545.jpg,1,img_81637.jpg,0.822703977,1
6255,p022,c4,img_82806.jpg,1,img_81637.jpg,0.80446422,0
6256,p022,c4,img_72226.jpg,0,,0,0
6257,p022,c4,img_37173.jpg,1,img_72226.jpg,0.843283284,1
6258,p022,c4,img_72499.jpg,0,,0,0
6259,p022,c5,img_90980.jpg,0,,0,0
6260,p022,c5,img_85433.jpg,1,img_90980.jpg,0.812293096,1
6261,p022,c5,img_87155.jpg,0,,0,0
6262,p022,c5,img_32428.jpg,0,,0,0
6263,p022,c5,img_98856.jpg,0,,0,0
6264,p022,c5,img_37637.jpg,1,img_98856.jpg,0.869133099,1
6265,p022,c5,img_96495.jpg,1,img_98856.jpg,0.845204665,1
6266,p022,c5,img_80373.jpg,1,img_98856.jpg,0.825678701,1
6267,p022,c5,img_55045.jpg,1,img_98856.jpg,0.81376417,1
6268,p022,c5,img_19609.jpg,0,,0,0
6269,p022,c5,img_66261.jpg,1,img_19609.jpg,0.805666032,0
6270,p022,c5,img_60922.jpg,1,img_98856.jpg,0.821272338,1
6271,p022,c5,img_19588.jpg,1,img_98856.jpg,0.813332214,1
6272,p022,c5,img_46529.jpg,0,,0,0
6273,p022,c5,img_13299.jpg,0,,0,0
6274,p022,c5,img_51182.jpg,1,img_46529.jpg,0.805298444,0
6275,p022,c5,img_100695.jpg,1,img_13299.jpg,0.835405903,1
6276,p022,c5,img_43595.jpg,0,,0,0
6277,p022,c5,img_40870.jpg,0,,0,0
6278,p022,c5,img_88339.jpg,0,,0,0
6279,p022,c5,img_101023.jpg,0,,0,0
6280,p022,c5,img_14446.jpg,1,img_101023.jpg,0.832312648,1
6281,p022,c5,img_80508.jpg,0,,0,0
6282,p022,c5,img_43164.jpg,1,img_88339.jpg,0.807702427,0
6283,p022,c5,img_98978.jpg,1,img_80508.jpg,0.837332126,1
6284,p022,c5,img_45818.jpg,0,,0,0
6285,p022,c5,img_28412.jpg,1,img_45818.jpg,0.806199873,0
6286,p022,c5,img_98971.jpg,1,img_45818.jpg,0.834173336,1
6287,p022,c5,img_3360.jpg,1,img_45818.jpg,0.822770383,1
6288,p022,c5,img_90547.jpg,1,img_45818.jpg,0.811900529,1
6289,p022,c5,img_101526.jpg,1,img_45818.jpg,0.818032878,1
6290,p022,c5,img_444.jpg,1,img_45818.jpg,0.804667233,0
6291,p022,c5,img_52688.jpg,0,,0,0
6292,p022,c5,img_2739.jpg,0,,0,0
6293,p022,c5,img_443.jpg,1,img_52688.jpg,0.819336044,1
6294,p022,c5,img_71449.jpg,0,,0,0
6295,p022,c5,img_92855.jpg,0,,0,0
6296,p022,c5,img_82866.jpg,1,img_92855.jpg,0.829182255,1
6297,p022,c5,img_94470.jpg,0,,0,0
6298,p022,c5,img_73269.jpg,0,,0,0
6299,p022,c5,img_10288.jpg,1,img_73269.jpg,0.826709316,1
6300,p022,c5,img_100309.jpg,0,,0,0
6301,p022,c5,img_52204.jpg,1,img_100309.jpg,0.821725827,1
6302,p022,c5,img_81126.jpg,0,,0,0
6303,p022,c5,img_13679.jpg,0,,0,0
6304,p022,c5,img_99550.jpg,1,img_13679.jpg,0.836181192,1
6305,p022,c5,img_93368.jpg,0,,0,0
6306,p022,c5,img_91848.jpg,1,img_93368.jpg,0.81143827,1
6307,p022,c5,img_33684.jpg,0,,0,0
6308,p022,c5,img_102040.jpg,1,img_13679.jpg,0.828580928,1
6309,p022,c5,img_99106.jpg,0,,0,0
6310,p022,c5,img_3686.jpg,0,,0,0
6311,p022,c5,img_46343.jpg,1,img_33684.jpg,0.806329436,0
6312,p022,c5,img_11972.jpg,0,,0,0
6313,p022,c5,img_18999.jpg,0,,0,0
6314,p022,c5,img_27750.jpg,1,img_11972.jpg,0.81710106,1
6315,p022,c5,img_38533.jpg,1,img_18999.jpg,0.812143822,1
6316,p022,c5,img_75754.jpg,0,,0,0
6317,p022,c5,img_51298.jpg,0,,0,0
6318,p022,c5,img_59175.jpg,0,,0,0
6319,p022,c5,img_100706.jpg,1,img_51298.jpg,0.837738577,1
6320,p022,c5,img_29205.jpg,1,img_51298.jpg,0.806150858,0
6321,p022,c5,img_97399.jpg,1,img_51298.jpg,0.810240898,1
6322,p022,c5,img_14323.jpg,0,,0,0
6323,p022,c5,img_55123.jpg,1,img_14323.jpg,0.841819396,1
6324,p022,c5,img_24885.jpg,0,,0,0
6325,p022,c5,img_86419.jpg,1,img_24885.jpg,0.838818251,1
6326,p022,c5,img_97660.jpg,0,,0,0
6327,p022,c5,img_5838.jpg,1,img_97660.jpg,0.853530593,1
6328,p022,c5,img_76667.jpg,1,img_97660.jpg,0.808559155,0
6329,p022,c5,img_17632.jpg,1,img_24885.jpg,0.828875755,1
6330,p022,c5,img_23233.jpg,0,,0,0
6331,p022,c5,img_94160.jpg,0,,0,0
6332,p022,c5,img_95859.jpg,0,,0,0
6333,p022,c5,img_98817.jpg,1,img_95859.jpg,0.807974723,0
6334,p022,c5,img_60309.jpg,0,,0,0
6335,p022,c5,img_82082.jpg,1,img_60309.jpg,0.853957344,1
6336,p022,c5,img_75091.jpg,0,,0,0
6337,p022,c5,img_21885.jpg,0,,0,0
6338,p022,c5,img_101873.jpg,0,,0,0
6339,p022,c5,img_52817.jpg,0,,0,0
6340,p022,c5,img_4899.jpg,0,,0,0
6341,p022,c5,img_39273.jpg,1,img_4899.jpg,0.810881797,1
6342,p022,c5,img_41793.jpg,0,,0,0
6343,p022,c5,img_89623.jpg,0,,0,0
6344,p022,c5,img_6571.jpg,0,,0,0
6345,p022,c5,img_60552.jpg,1,img_6571.jpg,0.834724553,1
6346,p022,c5,img_72431.jpg,0,,0,0
6347,p022,c5,img_26139.jpg,1,img_6571.jpg,0.80940148,0
6348,p022,c5,img_63533.jpg,1,img_89623.jpg,0.81984843,1
6349,p022,c5,img_90451.jpg,1,img_89623.jpg,0.809293574,0
6350,p022,c5,img_1378.jpg,0,,0,0
6351,p022,c5,img_16788.jpg,1,img_6571.jpg,0.809688145,0
